YEAR,MONTH,STATNAME,STATCD,DISTNAME,DISTCD,EVENT_NAME,EVENT_CODE
2017,5,HIMACHAL PRADESH,2,BILASPUR (H.P.),208,health_care,2
2017,7,WEST BENGAL,19,KOCH BIHAR,1903,health_care,2
2017,1,UTTARAKHAND,5,UTTARKASHI,501,poverty,1
2017,3,PUDUCHERRY,34,KARAIKAL,3404,donations,4
2017,2,NAGALAND,13,PHEK,1308,donations,4
2017,5,ARUNACHAL PRADESH,12,LOWER DIBANG VALLEY,1215,poverty,1
2017,12,KERALA,32,IDUKKI,3209,poverty,1
2017,1,MAHARASHTRA,27,GADCHIROLI,2712,health_care,2
2017,3,DAMAN & DIU,25,DIU,2501,health_care,2
2017,6,KARNATAKA,29,KODAGU,2925,poverty,1
2017,8,MANIPUR,14,SENAPATI,1401,poverty,1
2017,10,LAKSHADWEEP,31,LAKSHADWEEP,3101,poverty,1
2017,11,ODISHA,21,KENDRAPARA,2110,education,3
2017,2,A & N ISLANDS,35,NICOBARS,3502,health_care,2
2017,4,UTTARAKHAND,5,BAGESHWAR,508,poverty,1
2017,7,LAKSHADWEEP,31,LAKSHADWEEP,3101,poverty,1
2017,10,ASSAM,18,UDALGURI,1826,donations,4
2017,10,UTTAR PRADESH,9,MAHARAJGANJ,957,poverty,1
2017,8,JAMMU & KASHMIR,1,RAMBAN,118,education,3
2017,7,WEST BENGAL,19,PASCHIM MEDINIPUR,1920,health_care,2
2017,10,GOA,30,NORTH GOA,3001,health_care,2
2017,11,MANIPUR,14,TAMENGLONG,1402,health_care,2
2017,6,DADRA & NAGAR HAVELI,26,DADRA AND NAGAR HAVELI(UT),2601,donations,4
2017,9,DAMAN & DIU,25,DAMAN,2502,health_care,2
2017,8,TELANGANA,36,NALGONDA,3608,donations,4
2017,4,JHARKHAND,20,GODDA,2008,health_care,2
2017,11,HARYANA,6,MEWAT,620,poverty,1
2017,7,ARUNACHAL PRADESH,12,Anjaw,1216,education,3
2017,8,GOA,30,NORTH GOA,3001,poverty,1
2017,10,SIKKIM,11,WEST SIKKIM,1102,education,3
2017,6,UTTAR PRADESH,9,SHRAWASTI,951,health_care,2
2017,10,TRIPURA,16,DHALAI,1603,health_care,2
2017,2,MIZORAM,15,CHAMPHAI,1504,donations,4
2017,6,MIZORAM,15,LAWNGTLAI,1507,donations,4
2017,7,RAJASTHAN,8,DUNGARPUR,827,poverty,1
2017,4,TAMIL NADU,33,VILUPPURAM,3307,donations,4
2017,12,PUDUCHERRY,34,KARAIKAL,3404,education,3
2017,11,LAKSHADWEEP,31,LAKSHADWEEP,3101,donations,4
2017,9,SIKKIM,11,SOUTH SIKKIM,1103,poverty,1
2017,5,PUDUCHERRY,34,YANAM,3401,poverty,1
2017,12,A & N ISLANDS,35,NICOBARS,3502,health_care,2
2017,7,UTTAR PRADESH,9,KUSHINAGAR,959,poverty,1
2017,5,GOA,30,NORTH GOA,3001,donations,4
2017,9,DELHI,7,CENTRAL DELHI,706,donations,4
2017,4,DELHI,7,CENTRAL DELHI,706,donations,4
2017,3,UTTAR PRADESH,9,KUSHINAGAR,959,education,3
2017,11,ARUNACHAL PRADESH,12,WEST KAMENG,1202,donations,4
2017,8,JHARKHAND,20,CHATRA,2003,education,3
2017,8,UTTAR PRADESH,9,SHRAWASTI,951,poverty,1
2017,2,MAHARASHTRA,27,MUMBAI (SUBURBAN),2722,education,3
2017,10,BIHAR,10,BANKA,1023,donations,4
2017,12,KERALA,32,IDUKKI,3209,health_care,2
2017,12,JAMMU & KASHMIR,1,SHOPIAN,115,poverty,1
2017,3,PUDUCHERRY,34,YANAM,3401,education,3
2017,2,KARNATAKA,29,MANDYA,2922,poverty,1
2017,9,ASSAM,18,UDALGURI,1826,health_care,2
2017,6,ARUNACHAL PRADESH,12,LOWER DIBANG VALLEY,1215,health_care,2
2017,10,JHARKHAND,20,GODDA,2008,donations,4
2017,10,MADHYA PRADESH,23,DINDORI,2341,donations,4
2017,7,JAMMU & KASHMIR,1,KISHTWAR,117,poverty,1
2017,8,MANIPUR,14,CHURACHANDPUR,1403,donations,4
2017,9,MANIPUR,14,TAMENGLONG,1402,health_care,2
2017,5,MANIPUR,14,TAMENGLONG,1402,poverty,1
2017,3,MIZORAM,15,CHAMPHAI,1504,donations,4
2017,8,MANIPUR,14,CHURACHANDPUR,1403,education,3
2017,12,GOA,30,NORTH GOA,3001,health_care,2
2017,12,MADHYA PRADESH,23,ALIRAJPUR,2349,health_care,2
2017,4,JHARKHAND,20,GODDA,2008,education,3
2017,10,JAMMU & KASHMIR,1,KISHTWAR,117,poverty,1
2017,11,DAMAN & DIU,25,DIU,2501,education,3
2017,7,PUDUCHERRY,34,PONDICHERRY,3402,poverty,1
2017,6,PUDUCHERRY,34,KARAIKAL,3404,health_care,2
2017,5,TELANGANA,36,NALGONDA,3608,health_care,2
2017,3,TRIPURA,16,NORTH TRIPURA,1604,health_care,2
2017,5,DAMAN & DIU,25,DAMAN,2502,education,3
2017,2,MIZORAM,15,CHAMPHAI,1504,health_care,2
2017,8,SIKKIM,11,WEST SIKKIM,1102,poverty,1
2017,1,PUDUCHERRY,34,KARAIKAL,3404,donations,4
2017,12,MEGHALAYA,17,RI BHOI,1705,health_care,2
2017,9,A & N ISLANDS,35,ANDAMANS,3501,health_care,2
2017,7,MANIPUR,14,CHURACHANDPUR,1403,education,3
2017,4,ASSAM,18,UDALGURI,1826,health_care,2
2017,3,JAMMU & KASHMIR,1,KISHTWAR,117,health_care,2
2017,12,PUDUCHERRY,34,YANAM,3401,poverty,1
2017,9,HARYANA,6,MAHENDRAGARH,616,donations,4
2017,11,PUNJAB,3,HOSHIARPUR,305,education,3
2017,6,MIZORAM,15,MAMIT,1501,health_care,2
2017,5,GUJARAT,24,VADODARA,2419,health_care,2
2017,9,RAJASTHAN,8,BANSWARA,828,education,3
2017,3,RAJASTHAN,8,DUNGARPUR,827,donations,4
2017,5,MANIPUR,14,TAMENGLONG,1402,education,3
2017,4,PUDUCHERRY,34,KARAIKAL,3404,donations,4
2017,2,PUNJAB,3,NAWANSHAHR,306,poverty,1
2017,6,TAMIL NADU,33,DHARMAPURI,3305,poverty,1
2017,4,NAGALAND,13,PHEK,1308,donations,4
2017,10,PUDUCHERRY,34,PONDICHERRY,3402,donations,4
2017,9,MADHYA PRADESH,23,SIDHI,2317,health_care,2
2017,5,DADRA & NAGAR HAVELI,26,DADRA AND NAGAR HAVELI(UT),2601,health_care,2
2017,5,UTTAR PRADESH,9,MAHARAJGANJ,957,donations,4
2017,6,PUNJAB,3,HOSHIARPUR,305,health_care,2
2017,4,DELHI,7,NORTH DELHI,702,poverty,1
2017,5,HIMACHAL PRADESH,2,BILASPUR (H.P.),208,education,3
2017,10,KARNATAKA,29,MANDYA,2922,education,3
2017,10,UTTARAKHAND,5,RUDRAPRAYAG,503,donations,4
2017,9,CHHATTISGARH,22,JASHPUR,2203,donations,4
2017,7,GOA,30,SOUTH GOA,3002,donations,4
2017,11,ARUNACHAL PRADESH,12,LOWER DIBANG VALLEY,1215,poverty,1
2017,11,ASSAM,18,DARRANG,1808,poverty,1
2017,8,HIMACHAL PRADESH,2,BILASPUR (H.P.),208,education,3
2017,3,GUJARAT,24,PANCH MAHALS,2417,donations,4
2017,7,A & N ISLANDS,35,NICOBARS,3502,poverty,1
2017,6,DAMAN & DIU,25,DAMAN,2502,health_care,2
2017,9,GUJARAT,24,VADODARA,2419,health_care,2
2017,5,UTTARAKHAND,5,RUDRAPRAYAG,503,education,3
2017,12,NAGALAND,13,KIPHIRE,1310,poverty,1
2017,6,MANIPUR,14,CHURACHANDPUR,1403,education,3
2017,4,MADHYA PRADESH,23,DINDORI,2341,education,3
2017,3,MADHYA PRADESH,23,DINDORI,2341,education,3
2017,1,ANDHRA PRADESH,28,WEST GODAVARI,2815,education,3
2017,1,BIHAR,10,MADHUBANI,1005,poverty,1
2017,8,ASSAM,18,UDALGURI,1826,health_care,2
2017,5,MEGHALAYA,17,RI BHOI,1705,education,3
2017,10,JHARKHAND,20,GARHWA,2001,poverty,1
2017,10,DAMAN & DIU,25,DAMAN,2502,poverty,1
2017,6,BIHAR,10,MADHUBANI,1005,donations,4
2017,6,HIMACHAL PRADESH,2,MANDI,205,health_care,2
2017,5,PUDUCHERRY,34,KARAIKAL,3404,education,3
2017,4,JHARKHAND,20,CHATRA,2003,poverty,1
2017,10,JHARKHAND,20,GODDA,2008,health_care,2
2017,4,SIKKIM,11,NORTH SIKKIM,1101,health_care,2
2017,9,JHARKHAND,20,GARHWA,2001,health_care,2
2017,1,ARUNACHAL PRADESH,12,LOWER DIBANG VALLEY,1215,health_care,2
2017,9,NAGALAND,13,MON,1301,donations,4
2017,3,MIZORAM,15,LAWNGTLAI,1507,donations,4
2017,4,ANDHRA PRADESH,28,WEST GODAVARI,2815,donations,4
2017,11,NAGALAND,13,KIPHIRE,1310,education,3
2017,8,DELHI,7,NEW DELHI,705,health_care,2
2017,8,TELANGANA,36,NIZAMABAD,3602,poverty,1
2017,3,ANDHRA PRADESH,28,WEST GODAVARI,2815,poverty,1
2017,12,RAJASTHAN,8,DUNGARPUR,827,poverty,1
2017,2,CHANDIGARH,4,CHANDIGARH,401,education,3
2017,10,KERALA,32,PATHANAMTHITTA,3212,poverty,1
2017,11,MANIPUR,14,TAMENGLONG,1402,education,3
2017,9,MAHARASHTRA,27,MUMBAI II,2723,poverty,1
2017,12,KERALA,32,PATHANAMTHITTA,3212,education,3
2017,10,UTTARAKHAND,5,RUDRAPRAYAG,503,health_care,2
2017,2,MADHYA PRADESH,23,SIDHI,2317,donations,4
2017,9,DADRA & NAGAR HAVELI,26,DADRA AND NAGAR HAVELI(UT),2601,education,3
2017,8,UTTARAKHAND,5,BAGESHWAR,508,donations,4
2017,10,GUJARAT,24,VADODARA,2419,education,3
2017,5,SIKKIM,11,SOUTH SIKKIM,1103,education,3
2017,3,BIHAR,10,SAMASTIPUR,1019,education,3
2017,8,KARNATAKA,29,MANDYA,2922,education,3
2017,4,RAJASTHAN,8,BARMER,817,donations,4
2017,4,HARYANA,6,MEWAT,620,health_care,2
2017,4,MEGHALAYA,17,SOUTH GARO HILLS,1703,donations,4
2017,1,HARYANA,6,FATEHABAD,610,education,3
2017,7,ODISHA,21,NUAPADA,2125,donations,4
2017,9,NAGALAND,13,PHEK,1308,health_care,2
2017,5,TRIPURA,16,NORTH TRIPURA,1604,donations,4
2017,8,TAMIL NADU,33,PERAMBALUR,3316,health_care,2
2017,12,ASSAM,18,BAKSA,1824,poverty,1
2017,1,TELANGANA,36,NIZAMABAD,3602,donations,4
2017,7,MAHARASHTRA,27,MUMBAI II,2723,health_care,2
2017,10,UTTAR PRADESH,9,MAHARAJGANJ,957,donations,4
2017,8,GUJARAT,24,VADODARA,2419,health_care,2
2017,12,ASSAM,18,BAKSA,1824,donations,4
2017,4,BIHAR,10,MADHUBANI,1005,education,3
2017,7,UTTARAKHAND,5,RUDRAPRAYAG,503,poverty,1
2017,7,BIHAR,10,BANKA,1023,poverty,1
2017,9,TRIPURA,16,NORTH TRIPURA,1604,poverty,1
2017,5,ANDHRA PRADESH,28,SRIKAKULAM,2811,health_care,2
2017,11,UTTAR PRADESH,9,SHRAWASTI,951,education,3
2017,6,CHHATTISGARH,22,KANKER,2214,poverty,1
2017,4,HIMACHAL PRADESH,2,BILASPUR (H.P.),208,health_care,2
2017,8,NAGALAND,13,PHEK,1308,poverty,1
2017,4,UTTAR PRADESH,9,MAHARAJGANJ,957,education,3
2017,1,MIZORAM,15,MAMIT,1501,health_care,2
2017,2,JHARKHAND,20,GODDA,2008,poverty,1
2017,7,MEGHALAYA,17,RI BHOI,1705,poverty,1
2017,9,HIMACHAL PRADESH,2,KANGRA,202,education,3
2017,4,WEST BENGAL,19,BANKURA,1913,poverty,1
2017,2,LAKSHADWEEP,31,LAKSHADWEEP,3101,health_care,2
2017,3,CHHATTISGARH,22,KANKER,2214,health_care,2
2017,9,MANIPUR,14,TAMENGLONG,1402,donations,4
2017,11,ODISHA,21,NUAPADA,2125,donations,4
2017,11,GUJARAT,24,PANCH MAHALS,2417,education,3
2017,11,MADHYA PRADESH,23,ALIRAJPUR,2349,poverty,1
2017,10,MADHYA PRADESH,23,DINDORI,2341,donations,4
2017,11,UTTAR PRADESH,9,KUSHINAGAR,959,health_care,2
2017,1,PUDUCHERRY,34,YANAM,3401,donations,4
2017,7,ANDHRA PRADESH,28,WEST GODAVARI,2815,donations,4
2017,2,TELANGANA,36,NALGONDA,3608,poverty,1
2017,5,KERALA,32,IDUKKI,3209,poverty,1
2017,9,HARYANA,6,MEWAT,620,donations,4
2017,5,GOA,30,SOUTH GOA,3002,poverty,1
2017,10,MIZORAM,15,CHAMPHAI,1504,poverty,1
2017,7,DELHI,7,NEW DELHI,705,education,3
2017,3,PUDUCHERRY,34,PONDICHERRY,3402,poverty,1
2017,9,DAMAN & DIU,25,DAMAN,2502,education,3
2017,8,TELANGANA,36,NALGONDA,3608,education,3
2017,7,TRIPURA,16,NORTH TRIPURA,1604,health_care,2
2017,4,ANDHRA PRADESH,28,SRIKAKULAM,2811,poverty,1
2017,3,HARYANA,6,FATEHABAD,610,education,3
2017,12,UTTAR PRADESH,9,SHRAWASTI,951,poverty,1
2017,6,GOA,30,NORTH GOA,3001,education,3
2017,12,GOA,30,NORTH GOA,3001,poverty,1
2017,7,NAGALAND,13,MON,1301,poverty,1
2017,2,MAHARASHTRA,27,GADCHIROLI,2712,health_care,2
2017,8,KARNATAKA,29,KODAGU,2925,poverty,1
2017,1,MEGHALAYA,17,JAINTIA HILLS,1707,health_care,2
2017,1,JAMMU & KASHMIR,1,SHOPIAN,115,poverty,1
2017,6,TELANGANA,36,NIZAMABAD,3602,health_care,2
2017,8,TRIPURA,16,SOUTH TRIPURA,1602,poverty,1
2017,11,WEST BENGAL,19,BANKURA,1913,donations,4
2017,8,HARYANA,6,FATEHABAD,610,health_care,2
2017,7,CHHATTISGARH,22,KANKER,2214,donations,4
2017,2,HARYANA,6,MAHENDRAGARH,616,poverty,1
2017,5,PUDUCHERRY,34,PONDICHERRY,3402,education,3
2017,12,ARUNACHAL PRADESH,12,Anjaw,1216,health_care,2
2017,6,DELHI,7,CENTRAL DELHI,706,health_care,2
2017,3,ANDHRA PRADESH,28,SRIKAKULAM,2811,health_care,2
2017,1,DAMAN & DIU,25,DAMAN,2502,poverty,1
2017,11,KERALA,32,PATHANAMTHITTA,3212,health_care,2
2017,5,NAGALAND,13,PHEK,1308,donations,4
2017,2,RAJASTHAN,8,BARMER,817,education,3
2017,11,KERALA,32,WAYANAD,3203,health_care,2
2017,2,TELANGANA,36,NALGONDA,3608,health_care,2
2017,8,GUJARAT,24,VADODARA,2419,education,3
2017,9,ASSAM,18,UDALGURI,1826,education,3
2017,4,ARUNACHAL PRADESH,12,Anjaw,1216,poverty,1
2017,8,MEGHALAYA,17,RI BHOI,1705,poverty,1
2017,7,WEST BENGAL,19,KOCH BIHAR,1903,health_care,2
2017,7,HIMACHAL PRADESH,2,KANGRA,202,education,3
2017,2,DELHI,7,NORTH DELHI,702,poverty,1
2017,9,TRIPURA,16,DHALAI,1603,donations,4
2017,7,GOA,30,SOUTH GOA,3002,poverty,1
2017,10,MADHYA PRADESH,23,DINDORI,2341,donations,4
2017,11,PUNJAB,3,RUPNAGAR,307,health_care,2
2017,11,WEST BENGAL,19,KOCH BIHAR,1903,poverty,1
2017,9,RAJASTHAN,8,DUNGARPUR,827,education,3
2017,4,PUNJAB,3,NAWANSHAHR,306,health_care,2
2017,2,ARUNACHAL PRADESH,12,Anjaw,1216,education,3
2017,11,ARUNACHAL PRADESH,12,Anjaw,1216,health_care,2
2017,2,ARUNACHAL PRADESH,12,WEST KAMENG,1202,education,3
2017,3,MIZORAM,15,CHAMPHAI,1504,education,3
2017,12,BIHAR,10,BANKA,1023,education,3
2017,1,UTTAR PRADESH,9,MAHARAJGANJ,957,donations,4
2017,7,DELHI,7,CENTRAL DELHI,706,health_care,2
2017,10,TRIPURA,16,NORTH TRIPURA,1604,education,3
2017,11,KERALA,32,WAYANAD,3203,education,3
2017,3,TELANGANA,36,NIZAMABAD,3602,education,3
2017,9,UTTAR PRADESH,9,SHRAWASTI,951,health_care,2
2017,8,TELANGANA,36,MAHBUBNAGAR,3607,poverty,1
2017,4,HIMACHAL PRADESH,2,MANDI,205,poverty,1
2017,4,MEGHALAYA,17,SOUTH GARO HILLS,1703,donations,4
2017,6,JAMMU & KASHMIR,1,SHOPIAN,115,donations,4
2017,8,KARNATAKA,29,MANDYA,2922,health_care,2
2017,4,RAJASTHAN,8,DUNGARPUR,827,education,3
2017,8,BIHAR,10,BANKA,1023,poverty,1
2017,7,ODISHA,21,BOUDH,2122,poverty,1
2017,8,PUDUCHERRY,34,YANAM,3401,donations,4
2017,10,TRIPURA,16,DHALAI,1603,poverty,1
2017,6,MADHYA PRADESH,23,SIDHI,2317,donations,4
2017,7,ASSAM,18,BAKSA,1824,health_care,2
2017,1,TAMIL NADU,33,DHARMAPURI,3305,health_care,2
2017,1,KERALA,32,WAYANAD,3203,health_care,2
2017,9,CHHATTISGARH,22,SURGUJA,2202,education,3
2017,3,TAMIL NADU,33,PERAMBALUR,3316,poverty,1
2017,10,ARUNACHAL PRADESH,12,WEST KAMENG,1202,donations,4
2017,8,TAMIL NADU,33,PERAMBALUR,3316,education,3
2017,9,GOA,30,SOUTH GOA,3002,poverty,1
2017,12,TRIPURA,16,SOUTH TRIPURA,1602,health_care,2
2017,12,TAMIL NADU,33,VILUPPURAM,3307,health_care,2
2017,3,TRIPURA,16,DHALAI,1603,poverty,1
2017,1,GOA,30,SOUTH GOA,3002,health_care,2
2017,11,TRIPURA,16,DHALAI,1603,donations,4
2017,7,KERALA,32,WAYANAD,3203,health_care,2
2017,7,PUDUCHERRY,34,YANAM,3401,donations,4
2017,6,GOA,30,SOUTH GOA,3002,donations,4
2017,9,DELHI,7,NEW DELHI,705,poverty,1
2017,12,MIZORAM,15,MAMIT,1501,poverty,1
2017,9,DELHI,7,CENTRAL DELHI,706,health_care,2
2017,4,TAMIL NADU,33,PERAMBALUR,3316,education,3
2017,11,WEST BENGAL,19,KOCH BIHAR,1903,education,3
2017,4,A & N ISLANDS,35,ANDAMANS,3501,education,3
2017,2,HIMACHAL PRADESH,2,KANGRA,202,poverty,1
2017,12,ASSAM,18,BAKSA,1824,health_care,2
2017,2,BIHAR,10,MADHUBANI,1005,poverty,1
2017,12,HARYANA,6,FATEHABAD,610,health_care,2
2017,8,PUDUCHERRY,34,PONDICHERRY,3402,education,3
2017,4,GUJARAT,24,VALSAD,2425,poverty,1
2017,11,ANDHRA PRADESH,28,PRAKASAM,2818,education,3
2017,2,HARYANA,6,MAHENDRAGARH,616,donations,4
2017,12,DELHI,7,NEW DELHI,705,poverty,1
2017,4,KARNATAKA,29,KODAGU,2925,poverty,1
2017,12,CHHATTISGARH,22,JASHPUR,2203,poverty,1
2017,4,WEST BENGAL,19,BANKURA,1913,health_care,2
2017,11,MAHARASHTRA,27,MUMBAI II,2723,health_care,2
2017,11,ANDHRA PRADESH,28,SRIKAKULAM,2811,education,3
2017,3,MANIPUR,14,SENAPATI,1401,education,3
2017,1,JAMMU & KASHMIR,1,SHOPIAN,115,donations,4
2017,5,ODISHA,21,NUAPADA,2125,education,3
2017,6,UTTAR PRADESH,9,SHRAWASTI,951,donations,4
2017,12,MANIPUR,14,CHURACHANDPUR,1403,donations,4
2017,8,DELHI,7,NEW DELHI,705,health_care,2
2017,9,KERALA,32,WAYANAD,3203,education,3
2017,7,TAMIL NADU,33,PERAMBALUR,3316,education,3
2017,11,JAMMU & KASHMIR,1,RAMBAN,118,poverty,1
2017,3,CHHATTISGARH,22,KANKER,2214,donations,4
2017,4,TAMIL NADU,33,DHARMAPURI,3305,poverty,1
2017,3,JHARKHAND,20,CHATRA,2003,donations,4
2017,10,MANIPUR,14,CHURACHANDPUR,1403,health_care,2
2017,10,KERALA,32,PATHANAMTHITTA,3212,education,3
2017,11,RAJASTHAN,8,BANSWARA,828,poverty,1
2017,3,HIMACHAL PRADESH,2,KANGRA,202,donations,4
2017,9,JAMMU & KASHMIR,1,KISHTWAR,117,health_care,2
2017,9,ODISHA,21,NUAPADA,2125,health_care,2
2017,7,BIHAR,10,SAMASTIPUR,1019,donations,4
2017,8,MEGHALAYA,17,JAINTIA HILLS,1707,poverty,1
2017,2,HARYANA,6,MEWAT,620,education,3
2017,3,PUDUCHERRY,34,KARAIKAL,3404,poverty,1
2017,7,KARNATAKA,29,KODAGU,2925,health_care,2
2017,12,SIKKIM,11,WEST SIKKIM,1102,poverty,1
2017,2,UTTARAKHAND,5,BAGESHWAR,508,education,3
2017,9,GOA,30,NORTH GOA,3001,poverty,1
2017,2,DELHI,7,NEW DELHI,705,donations,4
2017,2,ODISHA,21,KENDRAPARA,2110,health_care,2
2017,5,ARUNACHAL PRADESH,12,WEST KAMENG,1202,education,3
2017,4,GOA,30,SOUTH GOA,3002,poverty,1
2017,6,MAHARASHTRA,27,MUMBAI II,2723,health_care,2
2017,1,TRIPURA,16,NORTH TRIPURA,1604,health_care,2
2017,9,PUDUCHERRY,34,KARAIKAL,3404,poverty,1
2017,7,TRIPURA,16,NORTH TRIPURA,1604,poverty,1
2017,7,HARYANA,6,MAHENDRAGARH,616,health_care,2
2017,11,SIKKIM,11,NORTH SIKKIM,1101,donations,4
2017,11,NAGALAND,13,MON,1301,education,3
2017,10,CHHATTISGARH,22,SURGUJA,2202,donations,4
2017,7,GUJARAT,24,VALSAD,2425,health_care,2
2017,1,HARYANA,6,FATEHABAD,610,poverty,1
2017,10,RAJASTHAN,8,BARMER,817,health_care,2
2017,4,ASSAM,18,BAKSA,1824,education,3
2017,9,DAMAN & DIU,25,DAMAN,2502,donations,4
2017,9,KARNATAKA,29,KODAGU,2925,health_care,2
2017,3,KARNATAKA,29,KODAGU,2925,donations,4
2017,8,GUJARAT,24,PANCH MAHALS,2417,education,3
2017,9,MANIPUR,14,SENAPATI,1401,poverty,1
2017,6,WEST BENGAL,19,KOCH BIHAR,1903,poverty,1
2017,10,A & N ISLANDS,35,ANDAMANS,3501,poverty,1
2017,8,HIMACHAL PRADESH,2,MANDI,205,poverty,1
2017,4,DELHI,7,NORTH DELHI,702,donations,4
2017,8,DELHI,7,NEW DELHI,705,donations,4
2017,2,RAJASTHAN,8,DUNGARPUR,827,donations,4
2017,12,ARUNACHAL PRADESH,12,WEST KAMENG,1202,health_care,2
2017,9,DELHI,7,NEW DELHI,705,poverty,1
2017,1,PUNJAB,3,HOSHIARPUR,305,donations,4
2017,2,ODISHA,21,KENDRAPARA,2110,donations,4
2017,5,DAMAN & DIU,25,DIU,2501,health_care,2
2017,9,MEGHALAYA,17,JAINTIA HILLS,1707,poverty,1
2017,3,WEST BENGAL,19,BANKURA,1913,poverty,1
2017,11,MANIPUR,14,TAMENGLONG,1402,health_care,2
2017,1,MADHYA PRADESH,23,SIDHI,2317,education,3
2017,12,CHHATTISGARH,22,JASHPUR,2203,poverty,1
2017,12,TELANGANA,36,NALGONDA,3608,health_care,2
2017,3,JHARKHAND,20,CHATRA,2003,health_care,2
2017,9,MADHYA PRADESH,23,SIDHI,2317,education,3
2017,3,TELANGANA,36,NIZAMABAD,3602,health_care,2
2017,5,JAMMU & KASHMIR,1,RAMBAN,118,poverty,1
2017,10,GUJARAT,24,PANCH MAHALS,2417,donations,4
2017,11,SIKKIM,11,SOUTH SIKKIM,1103,health_care,2
2017,4,UTTARAKHAND,5,UTTARKASHI,501,health_care,2
2017,4,ANDHRA PRADESH,28,SRIKAKULAM,2811,donations,4
2017,6,ANDHRA PRADESH,28,WEST GODAVARI,2815,donations,4
2017,10,MAHARASHTRA,27,MUMBAI (SUBURBAN),2722,poverty,1
2017,7,PUDUCHERRY,34,KARAIKAL,3404,poverty,1
2017,7,ASSAM,18,UDALGURI,1826,donations,4
2017,12,GOA,30,SOUTH GOA,3002,donations,4
2017,10,JAMMU & KASHMIR,1,KISHTWAR,117,health_care,2
2017,8,GUJARAT,24,VADODARA,2419,poverty,1
2017,12,MADHYA PRADESH,23,ALIRAJPUR,2349,donations,4
2017,1,HARYANA,6,MAHENDRAGARH,616,donations,4
2017,8,MADHYA PRADESH,23,SIDHI,2317,poverty,1
2017,6,BIHAR,10,SAMASTIPUR,1019,donations,4
2017,9,BIHAR,10,MADHUBANI,1005,donations,4
2017,9,JAMMU & KASHMIR,1,KISHTWAR,117,education,3
2017,5,ODISHA,21,NUAPADA,2125,education,3
2017,12,HIMACHAL PRADESH,2,BILASPUR (H.P.),208,donations,4
2017,4,CHHATTISGARH,22,SURGUJA,2202,education,3
2017,7,MEGHALAYA,17,SOUTH GARO HILLS,1703,donations,4
2017,8,A & N ISLANDS,35,MIDDLE AND NORTH ANDAMANS,3503,donations,4
2017,9,MADHYA PRADESH,23,SIDHI,2317,health_care,2
2017,6,JAMMU & KASHMIR,1,SHOPIAN,115,donations,4
2017,5,MEGHALAYA,17,JAINTIA HILLS,1707,poverty,1
2017,1,ARUNACHAL PRADESH,12,Anjaw,1216,education,3
2017,2,ANDHRA PRADESH,28,SRIKAKULAM,2811,donations,4
2017,2,PUNJAB,3,RUPNAGAR,307,poverty,1
2017,11,HIMACHAL PRADESH,2,BILASPUR (H.P.),208,health_care,2
2017,6,ANDHRA PRADESH,28,WEST GODAVARI,2815,health_care,2
2017,12,UTTAR PRADESH,9,SHRAWASTI,951,donations,4
2017,1,JAMMU & KASHMIR,1,KISHTWAR,117,poverty,1
2017,5,CHHATTISGARH,22,JASHPUR,2203,donations,4
2017,2,DELHI,7,NEW DELHI,705,poverty,1
2017,2,NAGALAND,13,KIPHIRE,1310,education,3
2017,9,MAHARASHTRA,27,MUMBAI II,2723,health_care,2
2017,8,JHARKHAND,20,GARHWA,2001,donations,4
2017,5,MAHARASHTRA,27,GADCHIROLI,2712,education,3
2017,8,GUJARAT,24,VADODARA,2419,education,3
2017,3,SIKKIM,11,SOUTH SIKKIM,1103,health_care,2
2017,4,CHHATTISGARH,22,SURGUJA,2202,poverty,1
2017,12,TAMIL NADU,33,VILUPPURAM,3307,donations,4
2017,9,JHARKHAND,20,GODDA,2008,health_care,2
2017,6,JHARKHAND,20,GODDA,2008,education,3
2017,8,ARUNACHAL PRADESH,12,WEST KAMENG,1202,health_care,2
2017,10,PUNJAB,3,RUPNAGAR,307,health_care,2
2017,3,ODISHA,21,BOUDH,2122,donations,4
2017,10,GUJARAT,24,PANCH MAHALS,2417,poverty,1
2017,8,ARUNACHAL PRADESH,12,WEST KAMENG,1202,poverty,1
2017,11,TAMIL NADU,33,DHARMAPURI,3305,health_care,2
2017,7,HIMACHAL PRADESH,2,KANGRA,202,health_care,2
2017,1,MEGHALAYA,17,RI BHOI,1705,education,3
2017,11,ANDHRA PRADESH,28,PRAKASAM,2818,poverty,1
2017,2,PUNJAB,3,HOSHIARPUR,305,education,3
2017,6,ODISHA,21,NUAPADA,2125,health_care,2
2017,10,KARNATAKA,29,KOPPAL,2907,education,3
2017,12,TRIPURA,16,NORTH TRIPURA,1604,donations,4
2017,7,ODISHA,21,KENDRAPARA,2110,poverty,1
2017,1,KARNATAKA,29,MANDYA,2922,education,3
2017,6,PUDUCHERRY,34,KARAIKAL,3404,education,3
2017,7,UTTAR PRADESH,9,MAHARAJGANJ,957,donations,4
2017,7,LAKSHADWEEP,31,LAKSHADWEEP,3101,donations,4
2017,12,TAMIL NADU,33,DHARMAPURI,3305,health_care,2
2017,6,MIZORAM,15,MAMIT,1501,health_care,2
2017,8,JHARKHAND,20,GODDA,2008,poverty,1
2017,1,DADRA & NAGAR HAVELI,26,DADRA AND NAGAR HAVELI(UT),2601,education,3
